time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.1153,0.0270,-0.0051,0.0212,-0.0343,0.0004,0.0000,0.1184,0.0270,7.0000,0.0998,-0.2883,1.8064,0.1891,0.0000,0.0961,4.276,1079626.8768
0.0240,0.0703,-0.0135,0.0004,-0.0681,0.0159,-0.0009,0.0000,0.0716,-0.0135,7.0000,0.1118,-0.3228,1.8064,0.2118,0.0000,0.1076,1.189,57367.1761
0.0360,-0.0164,0.0072,0.0008,-0.0371,-0.0116,-0.0118,0.0000,0.0179,0.0072,7.0000,0.1238,-0.3574,1.8064,0.2345,0.0000,0.1191,1.172,57367.1761
0.0480,0.0290,-0.0323,-0.0011,-0.0151,-0.0403,-0.0368,0.0000,0.0434,-0.0323,7.0000,0.1358,-0.3920,1.8064,0.2572,0.0000,0.1307,1.420,57367.1761
0.0600,-0.0097,0.1195,0.0004,-0.0341,-0.0225,-0.0214,0.0000,0.1199,0.1195,7.0000,0.1478,-0.4266,1.8064,0.2799,0.0000,0.1422,1.489,57367.1761
0.0720,0.0360,0.0474,0.0007,0.0629,-0.0249,-0.0091,0.0000,0.0595,0.0474,7.0000,0.1358,-0.3906,5.0000,0.2571,0.0000,0.1302,1.277,22406.0421
0.0840,0.0392,0.0454,0.0004,0.0338,0.0664,0.0039,0.0000,0.0600,0.0454,7.0000,0.1238,-0.3546,5.0000,0.2344,0.0000,0.1182,1.535,460380.3979
0.0960,0.0022,0.1022,-0.0062,-0.0237,0.0895,0.0083,0.0000,0.1022,0.1022,7.0000,0.1118,-0.3186,5.0000,0.2117,0.0000,0.1062,1.193,460380.3979
0.1080,0.1151,0.0213,-0.0041,-0.0788,-0.0276,0.0074,0.0000,0.1170,0.0213,7.0000,0.0998,-0.2826,5.0000,0.1890,0.0000,0.0942,1.413,460380.3979
0.1200,-0.0560,-0.0297,-0.0028,-0.0423,0.0409,0.0016,0.0000,0.0634,-0.0297,7.0000,0.0878,-0.2466,5.0000,0.1662,0.0000,0.0822,1.161,460380.3979
0.1320,0.0566,-0.0039,0.0021,0.0060,-0.0709,-0.0003,0.0000,0.0568,-0.0039,7.0000,0.0758,-0.2106,5.0000,0.1435,0.0000,0.0702,1.333,460380.3979
0.1440,0.0539,0.0374,-0.0018,-0.0543,-0.0227,0.0069,0.0000,0.0656,0.0374,7.0000,0.0638,-0.1746,5.0000,0.1208,0.0000,0.0582,1.390,460380.3979
