experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_mean_vtheta_cmd,extra_mean_vmax_path
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0000_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s200,ok,0,35.18187212944031,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0000_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s200/20260515_012735_617629_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.08216855812736337,0.260608,0.06188911164465786,2.67165150060024,3.6573399999999996,0.534330300120048,5.526879999999999,8.374999999999995,28.313123250686495,28.94413,-1.931646,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,201,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0001_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s201,ok,0,14.361126899719238,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0001_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s201/20260515_012749_969724_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.06555102434672674,0.174938,0.046994509003601435,2.374612725090036,3.40706,0.4749225450180072,6.5923099999999994,6.880599999999999,25.090146390228867,25.760416,-1.85869,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0002_standard_mpc_soft_speed_clay_sinusoidal_v5_b4_s200,ok,0,14.708345651626587,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0002_standard_mpc_soft_speed_clay_sinusoidal_v5_b4_s200/20260515_012804_380642_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.06282172834204064,0.178895,0.045161645858343334,2.64103337334934,3.73032,0.528206674669868,5.2266900000000005,7.291899999999998,27.918501113360165,28.57831,-1.97101,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,4,201,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0003_standard_mpc_soft_speed_clay_sinusoidal_v5_b4_s201,ok,0,14.712505340576172,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0003_standard_mpc_soft_speed_clay_sinusoidal_v5_b4_s201/20260515_012819_121811_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.0671428778527145,0.200468,0.047807434573829535,2.637044297719088,3.65434,0.5274088595438176,5.6051899999999995,6.84,27.83175753397188,28.496618,-1.981236,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0004_standard_mpc_soft_speed_clay_sinusoidal_v7_b0_s200,ok,0,14.460031032562256,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0004_standard_mpc_soft_speed_clay_sinusoidal_v7_b0_s200/20260515_012833_894845_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.06424008703363372,0.172334,0.04711417046818728,2.458367587034814,3.5111999999999997,0.351195369576402,5.40118,7.562699999999997,25.996536573906326,26.651308,-1.968207,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,0,201,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0005_standard_mpc_soft_speed_clay_sinusoidal_v7_b0_s201,ok,0,14.359163045883179,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0005_standard_mpc_soft_speed_clay_sinusoidal_v7_b0_s201/20260515_012848_281579_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.06639468611662089,0.179361,0.05060525930372149,2.638184393757503,3.73568,0.3768834848225004,5.33753,6.760199999999999,27.831809601854136,28.48374,-1.981079,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0006_standard_mpc_soft_speed_clay_sinusoidal_v7_b4_s200,ok,0,14.664453983306885,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0006_standard_mpc_soft_speed_clay_sinusoidal_v7_b4_s200/20260515_012902_627962_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1000,0.06826027812142056,0.188889,0.04907873109243697,2.6651168067226894,3.8091199999999996,0.38073097238895565,5.3114099999999995,6.9104,28.19753807835685,28.85896,-1.948178,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,4,201,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0007_standard_mpc_soft_speed_clay_sinusoidal_v7_b4_s201,ok,0,14.70754861831665,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0007_standard_mpc_soft_speed_clay_sinusoidal_v7_b4_s201/20260515_012917_312286_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,999,0.06492694295387805,0.200268,0.043350949579831925,2.4453084033613446,3.51694,0.3493297719087635,6.555305305305305,6.930799999999999,25.873508194659614,26.547304,-1.963353,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0008_standard_mpc_soft_speed_clay_lane_change_v5_b0_s200,ok,0,14.359771013259888,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0008_standard_mpc_soft_speed_clay_lane_change_v5_b0_s200/20260515_012932_021544_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.07487517462812247,0.227629,0.048608890756302515,2.9445752701080434,3.76856,0.5889150540216087,5.185389999999999,5.821999999999998,30.858544687217766,32.126015,3.06083,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,201,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0009_standard_mpc_soft_speed_clay_lane_change_v5_b0_s201,ok,0,14.411997079849243,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260515_012713/raw/0009_standard_mpc_soft_speed_clay_lane_change_v5_b0_s201/20260515_012946_399891_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,,,1000,0.06978165853602518,0.213577,0.0468038487394958,2.8872166866746696,3.73238,0.5774433373349339,5.5635,7.0401,30.297600814541447,31.570648,3.041955,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
